id_tweet,text_tweet,main_category
1040327915223871488,"stormi weather should not take down a datacent a datacent down should not affect the rest of us and the world thi is not enterpris class behavior",015
1040329414557544448,"hi you are host my site on a share ip that you own and which ha been blacklist becaus of anoth site on there but it is up to me to contact the other site to stop them do what got them blacklist realli",317
1040331003267571713,"ye i do not find a way to connect my github with the virtual machin is there a way i can develop local push and see the reflect chang",37
1040333777132826624,"ye it doe not allow me ani deploy option with my free plan i had to manual chang the origin of the github repo by sshing into the web app vm now i want to develop it local and keep push chang",37
1040334198110908417,"thi is specif for the flask for linux web app publish by ptv",37
1040341931707064321,"i want to link my local network to a domain in azur and i would like to know if azur activ directori is use for that",313
1040344409659895808,"thank you veri much i will tri it and ani problem i write to you",01
1040399356170518533,"hello have you verifi continu of all power system in your data centr that are in the path of hurrican florenc so you do not have a repeat of what happen in texa",211
1040404154995232768,"azhelp log analyt ha lost connect with resourc sinc midnight sydney time 09 2018 how to reconnect",313
1040404857713131520,"should i direct messag",49
1040412181144133633,"hey of you could not log me out of the cloud she will everi 4 minut that would be great",015
1040412419107971072,"it is a secur featur lar clearli they have stolen it from the aws consol",37
1040414524078055424,"but even mid type of command",316
1040414979583688705,"veri aws consol",37
1040421869386522624,"the most truli most idiot podcast i have ever heard no root becaus analysi arrog galor these idiot do not understand what happen last week it wa not twenti four hour it wa four day not a good sign for azur transpar",015
1040423285765226496,"that link to the podcast though",49
1040423514635816961,"work fine for me tri again",01
1040424115440476161,"sigh it work when you kick the gateway i do not want to click thing twice i m lazi",316
1040425277141049345,"my custom dozen eerienc the issu and one still is after over a week my issu is with the podcast which is reprehens",015
1040425796374917120,"root becaus analysi correct action prevent action those thing were not discuss how is azur go to prevent thi issu of they do not understand or commun to custom intellig it is whi we will move custom to aws again",37
1040426230581846016,"i love the new azur featur but an outag is an outag you need to recogn what wa at fault and describ what action you will take to prevent it in the futur or els my larg custom will onc again switch to aws",015
1040428572450549760,"ani way to configur an azur app proxi applic at the root apex of a domain vs a subdomain other than a http redirect no cname at the apex",313
1040429445092278272,"we will get better but no detail you guy need to come clean describ whi a simpl lightn strike cost your custom million of dollar and say exactli what you will do to prevent in the futur you know the successfuk templ have lightn rod",24
1040439942822932480,"i found it hard to read i like the azuredevop postmortem format a lot more the summari is way too long it is not a summari whi were the non region asset effect",24
1040440442699997184,"thank you problem solv",01
1040444739198246912,"azhelp need eert help we have cs under window master target under window and process server under window how to instal agent on cento and proct it",313
1040446349819273216,"we are use asr on premis we have configserv under window mastertarget server under window and process server under window our endus ask to put guest linux cento on protect server how to instal agent on server cento thnk",313
1040446357599870976,"when we log in to our azur portal we can not see ani resourc nor subscript a bit problemat as some of our servic are down luckili powershel work at least partli we have a support ticket open so i will just cross my finger and wait",13
1040454613978284032,"azhelp hello good day kindli advic me on the support plan that can be suitabl for start an e commerc market place platform in nigeria thank you",313
